sample_id,dim1,dim2,dim3
I4183.AG,1.7659213493442942,-0.6615056306438178,-2.091757248822511
I4184.AG,0.6805566294684117,0.5685604091214143,0.18380006487351064
I4185.AG,0.6271895870561498,1.0670442029130003,5.4345123785849925
I4186.AG,0.22716874353167474,0.583080942553886,0.5395643872781475
I4187.AG,-0.13982236917291824,0.11967148356210909,2.047407269619975
I4188.AG,0.6440917650457644,0.5331465715698323,0.23700636206715342
I4189.AG,1.174701963161338,0.5209520187468004,0.7567192181326984
I4196.AG,0.7551240561802336,0.008893318304233584,0.6662973205327096
I4199.AG,1.038426341253014,0.4064154497107768,0.5723202805679501
I4247.AG,0.3824912373125992,-0.2841775872133258,-0.24053468618811022
I4251.AG,-0.8415902675506919,0.15474204876458508,-0.750441709905298
I4252.AG,0.1468424372160833,-2.6145142591109445,-2.9589369310244082
I4253.AG,-0.911143546759626,0.8507583566754766,-0.13737694596802738
I4303.AG,0.6647063785789196,-0.34003987745441777,-0.24657766312340082
I4331.AG,-0.16539777029989852,0.7337357130511654,0.06820045308841798
I4332.AG,-0.20041606328068923,0.6313933590558454,0.43786425652165195
I4432.AG,0.30588066946157966,-0.12072591001955049,-0.7666357004997966
I4434.AG,0.23986748751121495,-0.0999848157633628,-0.7690396504511268
I4435.AG,-0.532295221283508,0.2664759210264717,-0.44726642799824223
I4436.AG,-0.3737015529262234,0.4980776885481818,-0.8634447342657583
I4437.AG,0.2398659440133005,-0.1711631085316278,-0.7533524625872062
I4438.AG,0.19345256194979915,-0.04984749842814922,-0.7623190891348084
I4439.AG,0.24029931754378872,-0.07321143860693968,-0.7475535764588375
I4440.AG,0.23609665151848827,-0.13940142261390628,-0.7977223513672553
I4441.AG,0.2208408362630321,-0.10136873228173832,-0.758948323582079
I4517.AG,-0.5836371730896432,0.04629640031469518,0.369266046141185
I4930.AG,0.28105367310316925,0.5558417494944166,1.785968259908647
I4933.AG,1.333546225024838,2.8610548808194056,0.7305551454717041
I5207.AG,0.6458416525626098,0.18232598212752854,0.6366493124708494
I5208.AG,0.5931660022416072,0.4277727962926617,0.2978953796435574
I5228.AG,-5.096186369193936,-1.4192760839869323,3.3287093016159366
I5249.AG,0.9643359196677095,1.3147598167104446,5.5033280391318105
I5358.AG,1.0077868152777014,-0.0483365057116084,-0.3834203800046766
I5359.AG,1.0880428775821713,-0.00102007026454622,-0.505817161119483
I5364.AG,6.090768505412582,-2.477011773066568,-2.6734107470093127
I5365.AG,-0.6776573886337508,0.5488380513608374,0.4500089482819746
I5366.AG,1.0846902684137478,-0.055956721111724686,-0.4877099557581714
