sample_id,dim1,dim2,dim3
I5471.AG,-1.490448389767194,0.06831326180081947,-0.0015864989200101115
I5658.AG,-0.3406651672016708,-0.32974411572091017,-0.17208647749476644
I5659.AG,-0.39650995214777857,-0.3328286225752838,-0.18929710904525104
I5665.AG,-1.187809407645379,0.5012674444429511,-2.38924437057391
I5666.AG,-0.38774602424855087,-0.16307169019333334,0.0452358872234832
I5686.AG,3.9377453112913283,17.107875842955025,-0.6223907181717265
I5691.AG,3.9381104412054193,17.111225672341796,-0.6256127545632195
I5692.AG,3.9415838793531845,17.12741210562888,-0.6319679005745595
I5693.AG,3.9512754935600873,17.1656964652466,-0.6264360333091327
I5957.AG,-0.10870003290852812,0.09398783025512547,1.446054104797042
I6181.AG,1.2445067642179561,-0.643511403495469,0.4165488974622611
I6184.AG,1.2583161934282932,-0.6520732567650454,0.4289589287987708
I6185.AG,1.2441629758326318,-0.639131591597655,0.42716336682955247
I6470.AG,-1.1329171209445816,0.5179844297974551,-2.3200126410049844
I6480.AG,-0.37128794125089065,-0.21256936685890487,0.02897741522715908
I6531.AG,-0.2059036731268904,0.35171345517538416,1.8299670704433604
I6534.AG,-0.15695941167532781,0.3820169216820268,1.844725451627309
I6537.AG,-0.17537625436121732,0.3668045096941345,1.8379751651777407
I6539.AG,-1.143707714301348,0.5107929869133601,-2.2905803915943963
I6542.AG,-1.1477843070071188,0.5754261775868388,-2.3551491718188062
I6543.AG,-1.215736679068256,0.4754853333664758,-2.3596224036699454
I6579.AG,-0.18451974541715027,0.3552877321106528,1.845218700017742
I6580.AG,-0.17932341173684108,0.34368154821226526,1.8348448908477024
I6581.AG,-0.18044620069735728,0.3737293292352788,1.8292386963428031
I6582.AG,-0.16399275842658992,0.36883995849016477,1.8495248968802265
I6583.AG,-0.206553485193728,0.3412819582209137,1.8181308832412153
I6584.AG,-1.1025080505960005,0.4806511889326111,-2.352264692553883
I6587.AG,-1.1525871651310238,0.4901847365679123,-2.385859154343693
I6588.AG,-1.1656524591793456,0.503191391083122,-2.363344502287404
I6590.AG,-0.36835911548893707,-0.33078327339363245,-0.18552041883831413
I6591.AG,-0.38658603069630326,-0.3461042511379851,-0.2086785667184226
I6601.AG,-1.1570850122918286,0.47371149555144654,-1.365847199931746
I6604.AG,-1.1476446457211986,0.4673864165664937,-2.4007231728526763
I6608.AG,-1.1732430232826485,0.4577983634023695,-2.400664071484668
I6617.AG,-1.1079207093911692,0.47457381031140977,-2.320028315075805
I6618.AG,-1.1379474764010165,0.4627751682571717,-2.3463612563660523
I6623.AG,-1.183669825940189,0.4917599950450716,-2.3849012660554507
I6624.AG,-0.3958958629462085,-0.2892941800643151,-0.24185138374738868
I6628.AG,-1.107740395301864,0.4721410556073648,-2.414818409662186
I3321.AG,-1.152127786171475,0.4486593952405319,-2.378181586060566
I7427.AG,-1.1089743611102327,0.4593410018715772,-2.284377536681485
I0018.AG,-0.33429399914788577,-0.28017693483203576,-0.19838788916055156
I0025.AG,-0.3292662724689097,-0.33037823785553594,-0.19376589725045462
I0046.AG,-0.29998279967411723,-0.32024860017047346,-0.2157710892186725
I0048.AG,-0.2502584486185794,-0.34586636785253067,-0.2028093696260301
I0054.AG,-0.3032765157152436,-0.3327223295152227,-0.2021123788523592
I0056.AG,-0.37232588568214636,-0.2929061171487809,-0.22459422351669286
I0057.AG,-0.32019063435957457,-0.31788203750436245,-0.2553790783127031
I0070.AG,1.9079759841585644,-0.506027760172722,-0.4744413379909087
I0071.AG,1.9094233623342158,-0.5247705442681488,-0.487793083543215
I0073.AG,1.9068778291403943,-0.5090853622241798,-0.4861268489491603
I0074.AG,1.9044838897128908,-0.507531069270687,-0.5048843588607916
I0100.AG,-0.33675542979207496,-0.3085166905589439,-0.18991619202431947
I0103.AG,-0.39393585669787123,-0.3275189954515981,-0.1907592991970129
I0104.AG,-0.37042140404344565,-0.3097305619677886,-0.1611354330943878
I0116.AG,-0.41572836190776735,-0.2948046949477883,-0.2234500761401063
I0118.AG,-0.36095969479379997,-0.3181753815054729,-0.21676563866606868
I0406.AG,-1.1455069644590916,0.48261817019361153,-2.368726462316836
