sample_id,coverage_observed_fraction,norm,pred_cov_from_z,pred_cov_from_z_unit
Vestonice16_d.AG.BY.AA,0.127426877617836,6.156802523859347,0.046219793640148055,0.050051635178533616
Vestonice43_d.AG,0.0945991650223732,6.371565923842678,0.11689656428939088,0.11943804871509656
Villabruna.AG.BY.AA,0.7409021854400635,5.651387119775354,0.6604690097105959,0.6520805604692441
Villabruna_d.AG.BY.AA,0.3074184954166412,6.045343875443883,0.3001416198808329,0.28600256660854484
Vim2b.SG,0.3789822161197662,5.563965199533252,0.4474755131070651,0.4464129880582277
VindijaG1.SG,0.4513569474220276,5.2216047008388236,0.4176673391843906,0.4120796521459624
Vindija_snpAD.DG,0.8956815600395203,4.79744081925502,1.0458681380059716,1.000854279045825
WCX002.AG,0.3158101439476013,5.482591220423775,0.4466662390491365,0.4515988008373597
WCX002_d.AG,0.058682270348072,6.470770060667306,0.05055898106309087,0.05669237542576866
WCX004.AG,0.1446837931871414,6.048640092708565,0.09871260605336829,0.09760364124474563
WCX004_d.AG,0.0266209691762924,6.466101711505236,0.06119453389158025,0.06186387536899929
WEHR_1192SkA.AG,0.8105194568634033,5.46498603643286,0.7608310356208676,0.7627128447805944
WEHR_1192SkB.AG,0.2117528319358825,5.880728972208475,0.1900596812126878,0.1849707224426993
WEHR_1192SkB_d.AG,0.0020672937389463,6.570141543261728,-0.02909493793845286,-0.014428805634395303
WEHR_1193.AG,0.058468971401453,6.428060033768721,0.054050584595756845,0.051327514361901194
WEHR_1414.AG.SG,0.1488094627857208,6.0987038009463586,0.17399419387470516,0.1749944958449987
WEHR_1415adult.AG,0.7466799020767212,5.6400023705908815,0.7555201701377428,0.7554327280076905
WEHR_1415adult_d.AG,0.0091004716232419,6.431621840739124,0.026030731848209143,0.02475069810259356
WEHR_1415child.AG,0.4474973082542419,5.541901177036256,0.4670599366152146,0.46796238127012657
WEHR_1474.AG.SG,0.4203361868858337,5.659990945433277,0.5080041062860801,0.5019720686068467
WEHR_1474_d.AG.SG,0.0034638727083802,6.202454929774638,-0.13180103230030227,-0.10364391869012479
WEHR_1564.AG.SG,0.2589721381664276,5.862776310253936,0.25200924102659883,0.2518338785772585
WEHR_1564_d.AG.SG,0.0016707042232155,6.149758218819775,-0.04720780978681205,-0.055077094060777654
WEHR_1586.AG,0.8139030337333679,5.519650430130302,0.7665030763771483,0.7683998897144875
WEHR_1586_d.AG,0.0232446864247322,6.319624246908667,0.026126624528501452,0.018632703970411058
WET370.SG,0.1762503683567047,6.04680078322571,0.1034587293304412,0.10505710309848837
WET429.SG,0.1277504712343216,5.973909475975059,0.17462866240202857,0.16812623544251437
WEZ15.SG,0.1713193655014038,5.933519179354159,0.07653930329252034,0.07545000016364156
WEZ16.SG,0.0145375598222017,6.394321988312349,0.04540522173988393,0.04307165462023477
WEZ24.SG,0.0348698683083057,6.4320254231325436,0.026270580637515195,0.015112111295024988
WEZ35.SG,0.0603245869278907,6.254964385976794,0.11791688949449508,0.11293191741583541
WEZ39.SG,0.031293261796236,6.395434039905361,0.06005486335345722,0.0494569983452493
WEZ40.SG,0.0651607066392898,6.436665673066521,0.02787532340460075,0.03772219482402761
WEZ48.SG,0.0120615111663937,6.403833505302785,0.0641481116531395,0.057293446242567825
WEZ51.SG,0.0453742183744907,6.142963555503966,0.10084066875367625,0.09617241427872614
WEZ53.SG,0.0475623533129692,6.469390831134592,0.08491726815589118,0.06813371885777997
WEZ54.SG,0.0551632456481456,6.392205301492513,0.003567501395650652,0.019356246733423177
WEZ56.SG,0.081819087266922,6.369401911011135,0.0834673917714781,0.08543149402521522
WEZ57.SG,0.0480805970728397,6.261355233497506,0.10977713869851868,0.10977616539707924
WEZ58.SG,0.049097616225481,6.2989492566167264,0.09871222945264435,0.09768321583419493
WEZ59.SG,0.081674724817276,6.287377603446081,0.10711772693207422,0.09745439354799146
WEZ61.SG,0.0839901939034462,6.303643575858475,0.09937910952430684,0.08464448450843065
WEZ64.SG,0.0932982861995697,6.35325680711242,0.09117217672064726,0.08907660129671058
WEZ71.SG,0.0315560325980186,6.285030015626064,0.06488590369349367,0.04932895902425116
WEZ74.SG,0.0206542834639549,6.4246316312892136,0.058114794735388386,0.049061688670235526
WEZ83.SG,0.0429549403488636,6.389370341327584,0.06039275297735003,0.06030982530148776
WOL001.AG,0.1756575107574463,5.8928713622883,0.15881457295245127,0.15665026617205058
WOL001_d.AG,0.015096353366971,6.463725442225994,-0.016394978043308583,-0.015857926550893353
XAN003-007.AG,0.1955486238002777,5.788276053408152,0.1917659325688419,0.19149652941052864
XAN007.AG,0.0431601293385028,6.401514464302198,0.08021433899546082,0.08177575806200821
