sample_id	observed_fraction	country	original_group_id	date_mean_bp
I5401.AG	0.40267133712768555	Serbia	Serbia_IronGates_Mesolithic.AG	8838.0
I5402.AG	0.6991280913352966	Serbia	Serbia_IronGates_Mesolithic.AG	8156.0
I5405.AG	0.18077830970287323	Serbia	Serbia_IronGates_N.AG	7684.0
I5407.AG	0.7275819182395935	Serbia	Serbia_IronGates_Mesolithic.AG	8000.0
I5408.AG	0.4521947503089905	Romania	Romania_IronGates_Mesolithic.AG	8704.0
I5409.AG	0.506345808506012	Serbia	Serbia_IronGates_Mesolithic_o.AG	9500.0
I5411.AG	0.6106707453727722	Romania	Romania_IronGates_Mesolithic.AG	8600.0
I5427.AG	0.6597805619239807	Greece	Greece_Peloponnese_N.AG	7883.0
I5428.AG	0.3503207266330719	Portugal	Portugal_LN_Megalithic.AG	5165.0
I5429.AG	0.7618386745452881	Portugal	Portugal_C.AG	4866.0
I5436.AG	0.6288327574729919	Romania	Romania_IronGates_Mesolithic.AG	9025.0
I5440.AG	0.15642575919628143	UnitedKingdom	Wales_MBA_lowEEF.AG	3383.0
I5441.AG	0.187208890914917	UnitedKingdom	England_C_EBA.AG	3750.0
I5471.AG	0.533881664276123	UnitedKingdom	Scotland_C_EBA_mediumhighEEF.AG	4063.0
I5658.AG	0.24851076304912567	Germany	Germany_BellBeaker.AG	4200.0
I5659.AG	0.098483145236969	Germany	Germany_BellBeaker.AG	4200.0
I5665.AG	0.4160134494304657	Spain	Spain_C_oSteppe.AG	4077.0
I5666.AG	0.24570219218730927	Czechia	Czechia_BellBeaker.AG	4250.0
I5686.AG	0.7540910243988037	Slovenia	Slovenia_EIA_son.I22934.brother.I22935.brother.I5684.brother.I5685.AG	2688.0
I5691.AG	0.6551796197891235	Slovenia	Slovenia_EIA.AG	2605.0
I5692.AG	0.7510926723480225	Slovenia	Slovenia_EIA.AG	2693.0
I5693.AG	0.7518168687820435	Slovenia	Slovenia_EIA.AG	2674.0
I5957.AG	0.066937655210495	Ukraine	Ukraine_N.AG	7287.0
I6181.AG	0.10855928063392639	Romania	Romania_EN_Starcevo_contam.AG	7600.0
I6184.AG	0.1986856609582901	Romania	Romania_MLBA.AG	3625.0
I6185.AG	0.05607321113348007	Romania	Romania_MLBA.AG	3685.0
I6470.AG	0.5847440361976624	Spain	Spain_EBA.AG	3609.0
I6480.AG	0.36782580614089966	Czechia	Czechia_BellBeaker.AG	4150.0
I6531.AG	0.6733465194702148	Poland	Poland_ChopiceVeseleCulture.AG	4113.0
I6534.AG	0.06217614933848381	Poland	Poland_BellBeaker.AG	4237.0
I6537.AG	0.45461076498031616	Poland	Poland_ChopiceVeseleCulture.AG	4130.0
I6539.AG	0.34482118487358093	Spain	Spain_C_oSteppe.AG	4200.0
I6542.AG	0.14099688827991486	Spain	Spain_C.AG	4100.0
I6543.AG	0.09153999388217926	Spain	Spain_C.AG	4100.0
I6579.AG	0.6756044030189514	Poland	Poland_EBA.AG	4155.0
I6580.AG	0.5606185793876648	Poland	Poland_BellBeaker.AG	4175.0
I6581.AG	0.5380997657775879	Poland	Poland_BellBeaker_father.I6582_father.I6535.AG	4228.0
I6582.AG	0.6774559617042542	Poland	Poland_BellBeaker.AG	4171.0
I6583.AG	0.708359956741333	Poland	Poland_BellBeaker.AG	4138.0
I6584.AG	0.14546886086463928	Spain	Spain_C.AG	4200.0
I6587.AG	0.11870758980512619	Spain	Spain_C.AG	4200.0
I6588.AG	0.09515552222728729	Spain	Spain_C_oSteppe.AG	4200.0
I6590.AG	0.7041377425193787	Germany	Germany_BellBeaker.AG	4200.0
I6591.AG	0.6978847980499268	Germany	Germany_BellBeaker.AG	4200.0
I6601.AG	0.3431228995323181	Portugal	Portugal_C.AG	4650.0
I6604.AG	0.17122527956962585	Spain	Spain_C.AG	3947.0
I6608.AG	0.0983736589550972	Spain	Spain_C.AG	3840.0
I6617.AG	0.3222034275531769	Spain	Spain_C.AG	4550.0
I6618.AG	0.41885364055633545	Spain	Spain_EBA.AG	3735.0
I6623.AG	0.5347105264663696	Spain	Spain_C_oSteppe.AG	4100.0
I6624.AG	0.5375944972038269	Germany	Germany_BellBeaker.AG	4200.0
I6628.AG	0.09946934878826141	Spain	Spain_C.AG	4550.0
I3321.AG	0.3221758306026459	Spain	Spain_IA.AG	2150.0
I7427.AG	0.07468696683645248	Spain	Spain_Islamic_oAfrica.AG	1000.0
I0018.AG	0.7823494076728821	Germany	Germany_EN_LBK.AG	7168.0
I0025.AG	0.7416191101074219	Germany	Germany_EN_LBK.AG	7125.0
I0046.AG	0.768983781337738	Germany	Germany_EN_LBK.AG	7041.0
I0048.AG	0.36976495385169983	Germany	Germany_EN_LBK.AG	7057.0
I0054.AG	0.8531029224395752	Germany	Germany_EN_LBK.AG	7074.0
I0056.AG	0.3126755356788635	Germany	Germany_EN_LBK.AG	7059.0
I0057.AG	0.21416887640953064	Germany	Germany_EN_LBK.AG	7070.0
I0070.AG	0.515179455280304	Greece	Greece_Crete_HgCharalambos_EMBA.AG	4000.0
I0071.AG	0.808416485786438	Greece	Greece_Crete_HgCharalambos_EMBA.AG	4000.0
I0073.AG	0.5367494225502014	Greece	Greece_Crete_HgCharalambos_EMBA.AG	4000.0
I0074.AG	0.4255007803440094	Greece	Greece_Crete_HgCharalambos_EMBA.AG	4000.0
I0100.AG	0.8328192830085754	Germany	Germany_EN_LBK.AG	6944.0
I0103.AG	0.9076773524284363	Germany	Germany_CordedWare.AG	4472.0
I0104.AG	0.8190457224845886	Germany	Germany_CordedWare.AG	4358.0
I0116.AG	0.5677482485771179	Germany	Germany_EBA_Unetice.AG	3978.0
I0118.AG	0.8918113708496094	Germany	Germany_LN_Alberstedt.AG	4325.0
I0406.AG	0.6387264132499695	Spain	Spain_MLN.AG	5700.0
I0408.AG	0.7886632084846497	Spain	Spain_MLN.AG	5686.0
I0410.AG	0.47524964809417725	Spain	Spain_EN.AG	7106.0
I0412.AG	0.842078685760498	Spain	Spain_EN.AG	7177.0
I0413.AG	0.5864901542663574	Spain	Spain_EN.AG	7143.0
I0519.AG	0.074984610080719	UnitedKingdom	England_N.AG	5180.0
I0525.AG	0.202339306473732	UnitedKingdom	England_EastYorkshire_LIA.AG	1975.0
I0581.AG	0.8644921183586121	Spain	Spain_C.AG	4746.0
I0659.AG	0.5097448229789734	Germany	Germany_EN_LBK.AG	7031.0
I0698.AG	0.6192238330841064	Bulgaria	Bulgaria_N.AG	7900.0
I0700.AG	0.3123503029346466	Bulgaria	Bulgaria_MalakPreslavets_N_oLowEEF_1d.rel.I1108.AG	7550.0
I0704.AG	0.08487825840711594	Bulgaria	Bulgaria_N.AG	7892.0
I0704_enhanced.AG	0.10892748087644577	Bulgaria	Bulgaria_N.AG	7892.0
I0706.AG	0.21812503039836884	Bulgaria	Bulgaria_N_oEEF.AG	7899.0
I0723_enhanced.AG	0.5978371500968933	Turkey	Turkey_Marmara_Mentese_N.AG	7870.0
I0724_enhanced.AG	0.2014617919921875	Turkey	Turkey_Marmara_Mentese_N.AG	7950.0
I0727_enhanced.AG	0.158008873462677	Turkey	Turkey_Marmara_Mentese_N.AG	7950.0
I0821.AG	0.3372608423233032	Germany	Germany_EN_LBK.AG	6938.0
I0839.AG	0.0774582251906395	Portugal	Portugal_C.AG	4264.0
I0854_enhanced.AG	0.6543905138969421	Turkey	Turkey_Marmara_Barcin_N_sister.of.I0736.AG	8104.0
I0861.AG	0.09784162789583206	Israel	Israel_Natufian.AG	12700.0
I10045.AG	0.6963778734207153	Croatia	Croatia_C_Lasinja.AG	6050.0
I10046.AG	0.5848097205162048	Croatia	Croatia_C_Lasinja.AG	6050.0
I10047.AG	0.6518722772598267	Croatia	Croatia_C_Lasinja.AG	6050.0
I10048.AG	0.683491587638855	Croatia	Croatia_C_Lasinja.AG	6050.0
I10049.AG	0.709831953048706	Croatia	Croatia_C_Lasinja.AG	6050.0
I10050.AG	0.45087847113609314	Croatia	Croatia_C_Lasinja.AG	6050.0
I10052.AG	0.14460431039333344	Croatia	Croatia_C_Lasinja.AG	6095.0
I10053.AG	0.540118396282196	Croatia	Croatia_C_Lasinja.AG	6050.0
I10054.AG	0.7169551253318787	Croatia	Croatia_C_Lasinja.AG	6050.0
I10055.AG	0.5758998394012451	Croatia	Croatia_N.AG	7727.0
I10056.AG	0.6078735589981079	Croatia	Croatia_C_Lasinja.AG	6050.0
I10057.AG	0.6479558348655701	Croatia	Croatia_C_Lasinja.AG	6050.0
I10058.AG	0.09847179055213928	Croatia	Croatia_C_Lasinja_contam.AG	6050.0
I10061.AG	0.5920748710632324	Croatia	Croatia_C_Lasinja_father.I10294.AG	6050.0
I10062.AG	0.6603458523750305	Croatia	Croatia_C_Lasinja.AG	6050.0
I10063.AG	0.6416493654251099	Croatia	Croatia_C_Lasinja.AG	6050.0
I10064.AG	0.5510258078575134	Croatia	Croatia_C_Lasinja.AG	6050.0
I10065.AG	0.657843828201294	Croatia	Croatia_C_Lasinja.AG	6050.0
I10068.AG	0.6827787160873413	Croatia	Croatia_C_Lasinja_father.I10070.I10074.AG	6050.0
I10069.AG	0.6372674107551575	Croatia	Croatia_C_Lasinja.AG	6050.0
I10070.AG	0.7054410576820374	Croatia	Croatia_C_Lasinja.AG	6050.0
I10071.AG	0.3344660699367523	Croatia	Croatia_C_Lasinja.AG	6050.0
I10072.AG	0.6691665053367615	Croatia	Croatia_C_Lasinja.AG	6050.0
I10092.AG	0.39096182584762573	Israel	Israel_MLBA.AG	3750.0
I10093.AG	0.5687928795814514	Israel	Israel_MLBA.AG	3750.0
I10097.AG	0.3893762528896332	Israel	Israel_MLBA.AG	3500.0
I10099.AG	0.45063433051109314	Israel	Israel_MLBA.AG	3500.0
I10100.AG	0.21554923057556152	Israel	Israel_MLBA_oCaucasus.AG	3548.0
I10101.AG	0.06527587026357651	Israel	Israel_MLBA.AG	3500.0
I10104.AG	0.09414580464363098	Israel	Israel_MLBA.AG	3825.0
I10106.AG	0.1845487505197525	Israel	Israel_MLBA.AG	3550.0
I10167.AG	0.1277642697095871	NorthMacedonia	NorthMacedonia_Classical_Hellenistic.AG	2071.0
I10263.AG	0.0872456356883049	Israel	Israel_MLBA.AG	3500.0
I10264.AG	0.23805426061153412	Israel	Israel_MLBA.AG	3750.0
I10266.AG	0.17887403070926666	Israel	Israel_MLBA.AG	3462.0
I10268.AG	0.3793690800666809	Israel	Israel_MLBA.AG	3853.0
I10270.AG	0.05191916227340698	Israel	Israel_MLBA_sister.I10101.AG	3500.0
I10271.AG	0.5429723858833313	Croatia	Croatia_C_Lasinja.AG	6050.0
I10272.AG	0.24283036589622498	Croatia	Croatia_C_Lasinja.AG	6023.0
I10273.AG	0.5372287034988403	Croatia	Croatia_C_Lasinja.AG	6050.0
I10274.AG	0.12218686938285828	Croatia	Croatia_C_Lasinja.AG	6050.0
I10275.AG	0.08279149979352951	Croatia	Croatia_C_Lasinja.AG	6050.0
I10277.AG	0.3603149354457855	Spain	Spain_MLN.AG	4900.0
I10278.AG	0.33895424008369446	Spain	Spain_MLN.AG	4900.0
I10280.AG	0.265470027923584	Spain	Spain_MLN.AG	4900.0
I10283.AG	0.11332240700721741	Spain	Spain_MLN.AG	4900.0
I10284.AG	0.0982455164194107	Spain	Spain_MLN.AG	4900.0
I10285.AG	0.25477996468544006	Spain	Spain_MLN.AG	4900.0
I10287.AG	0.5070076584815979	Spain	Spain_MLN.AG	4900.0
I10291.AG	0.2034139186143875	Croatia	Croatia_C_Lasinja.AG	6050.0
I10293.AG	0.670687198638916	Croatia	Croatia_C_Lasinja.AG	6093.0
I10294.AG	0.743494987487793	Croatia	Croatia_C_Lasinja.AG	6050.0
I10297.AG	0.7638670206069946	Croatia	Croatia_C_Lasinja.AG	6050.0
I10299.AG	0.485673725605011	Croatia	Croatia_C_Lasinja.AG	6050.0
I10303.AG	0.5875380039215088	Croatia	Croatia_C_Lasinja.AG	6050.0
I10342.AG	0.8001196980476379	France	France_EBA.AG	3728.0
I10343.AG	0.702415943145752	France	France_EBA.AG	3732.0
I10344.AG	0.7052609920501709	France	France_MBA.AG	3314.0
I10345.AG	0.6808638572692871	France	France_EBA_BellBeaker_oEEF.AG	4299.0
I10347.AG	0.6883658170700073	France	France_EBA.AG	3527.0
I10348.AG	0.6932514309883118	France	France_EBA.AG	3642.0
I10349.AG	0.6576629877090454	Hungary	Hungary_MN_AVK_o.AG	7087.0
I10350.AG	0.6744519472122192	Hungary	Hungary_MN_AVK_o.AG	7204.0
I10351.AG	0.6789709329605103	Hungary	Hungary_MN_AVK.AG	7214.0
I10352.AG	0.6974841356277466	Hungary	Hungary_MN_AVK.AG	6928.0
I10353.AG	0.6979634165763855	Hungary	Hungary_MN_AVK.AG	7143.0
I10355.AG	0.07154101133346558	Hungary	Hungary_MN_AVK.AG	7214.0
I10359.AG	0.07352801412343979	Israel	Israel_MLBA.AG	3512.0
I10364.AG	0.5656169056892395	Italy	Italy_Sardinia_LBA.AG	2925.0
I10365.AG	0.48310521245002747	Italy	Italy_Sardinia_MBA_o.AG	3404.0
I10366.AG	0.5799087285995483	Italy	Italy_Sardinia_IA_1.AG	2244.0
I10943.AG	0.5761447548866272	Italy	Italy_Sicily_Himera_480BCE_NEurope.AG	2430.0
I10945.AG	0.6071557998657227	Italy	Italy_Sicily_Himera_480BCE_Greek.AG	2430.0
I10946.AG	0.5258549451828003	Italy	Italy_Sicily_Himera_480BCE_Balkan.AG	2430.0
I10947.AG	0.603079617023468	Italy	Italy_Sicily_Himera_480BCE_Sarmatian.AG	2430.0
I10948.AG	0.5389448404312134	Italy	Italy_Sicily_Himera_480BCE_Greek.AG	2430.0
I10950.AG	0.6072044372558594	Italy	Italy_Sicily_Himera_480BCE_Balkan.AG	2430.0
I10951.AG	0.5211818814277649	Italy	Italy_Sicily_Himera_480BCE_Caucasus.AG	2430.0
I10952.AG	0.5316002368927002	Italy	Italy_Sicily_Himera_480BCE_Greek.AG	2430.0
I1108.AG	0.23524001240730286	Bulgaria	Bulgaria_MalakPreslavets_N_oLowEEF.AG	7550.0
I1109.AG	0.22251752018928528	Bulgaria	Bulgaria_MalakPreslavets_N_oHighEEF.AG	7550.0
I1113.AG	0.20619328320026398	Bulgaria	Bulgaria_MalakPreslavets_N.AG	7550.0
I11158.AG	0.5974714159965515	Czechia	Czechia_EBA_son.I14193_son.I7198.AG	4025.0
I11159.AG	0.6299130916595459	Czechia	Czechia_EBA_Unetice.AG	3850.0
I11160.AG	0.6034721732139587	Czechia	Czechia_EBA_Unetice_brother.I14185.AG	3850.0
I11442.AG	0.6361895799636841	Italy	Italy_Sicily_EBA.AG	4120.0
I11443.AG	0.6403987407684326	Italy	Italy_Sicily_EBA_o2.AG	4090.0
I11446.AG	0.14032617211341858	Serbia	Serbia_EBA_Yamnaya.AG	4942.0
I1154.AG	0.09338992834091187	Israel	Israel_C.AG	5950.0
I1160.AG	0.5099329948425293	Israel	Israel_C.AG	5950.0
I1166.AG	0.5165849924087524	Israel	Israel_C_father.or.son.I1169.AG	5950.0
I1169.AG	0.8510599732398987	Israel	Israel_C.AG	5950.0
I1295.AG	0.13130681216716766	Bulgaria	Bulgaria_MalakPreslavets_N.AG	7550.0
I1296_enhanced.AG	0.09091063588857651	Bulgaria	Bulgaria_MalakPreslavets_N.AG	7634.0
I1297.AG	0.10366962850093842	Bulgaria	Bulgaria_MalakPreslavets_N.AG	7550.0
I1312_d.AG	0.11137352138757706	Spain	Spain_EBA.AG	3650.0
I1313_d.AG	0.22300170361995697	Spain	Spain_EBA.AG	3650.0
I1378.AG	0.1376660317182541	Ukraine	Ukraine_N_son.I1732.AG	7300.0
I1389_enhanced.AG	0.1603454351425171	France	France_BellBeaker_1d.rel.I1390.AG	4361.0
I1391_enhanced.AG	0.14188252389431	France	France_BellBeaker.AG	4179.0
I1392.AG	0.5453859567642212	France	France_BellBeaker_NoSteppe.AG	4516.0
I1550.AG	0.4733380675315857	Germany	Germany_EN_LBK.AG	7125.0
I1563.AG	0.8007733821868896	Germany	Germany_Blatterhohle_MN.AG	5448.0
I1565.AG	0.730503261089325	Germany	Germany_Blatterhohle_MN_oWHG.AG	5674.0
I1577.AG	0.1929306536912918	Austria	Austria_Gravettian.AG	30200.0
I1579_enhanced.AG	0.8520234823226929	Turkey	Turkey_Marmara_Barcin_N.AG	8072.0
I1580.AG	0.8294656872749329	Turkey	Turkey_Marmara_Barcin_N.AG	8205.0
I1581.AG	0.7615994215011597	Turkey	Turkey_Marmara_Barcin_N.AG	8252.0
I1583.AG	0.8696339726448059	Turkey	Turkey_Marmara_Barcin_N.AG	8273.0
I1585_enhanced.AG	0.8608270883560181	Turkey	Turkey_Marmara_Barcin_N.AG	8021.0
I1593.AG	0.48188138008117676	Germany	Germany_Blatterhohle_MN.AG	5527.0
I1733.AG	0.2243926078081131	Ukraine	Ukraine_Mesolithic.AG	10200.0
I1737.AG	0.06823772192001343	Ukraine	Ukraine_Mesolithic.AG	10358.0
I1842.AG	0.3913324475288391	Spain	Spain_C.AG	4850.0
I1845.AG	0.3517497479915619	Spain	Spain_C.AG	4825.0
I1846.AG	0.560401201248169	Spain	Spain_C.AG	4825.0
I1875.AG	0.3185059726238251	Croatia	Croatia_Mesolithic.AG	9056.0
I1876.AG	0.1818123608827591	Hungary	Hungary_EN_Starcevo_1.AG	7541.0
I1877.AG	0.6343996524810791	Hungary	Hungary_EN_Starcevo_2.AG	7567.0
I1878.AG	0.5997763276100159	Hungary	Hungary_EN_Starcevo_1.AG	7687.0
I1879.AG	0.13297994434833527	Croatia	Croatia_Medieval_contam.AG	396.0
I1880.AG	0.4646722972393036	Hungary	Hungary_EN_Starcevo_2.AG	7600.0
I1882.AG	0.1510600447654724	Hungary	Hungary_MN_LBK.AG	7050.0
I1883.AG	0.055755291134119034	Hungary	Hungary_MN_LBK_o.AG	7146.0
I1893.AG	0.05121032893657684	Hungary	Hungary_LN_Sopot.AG	6895.0
I1904.AG	0.6803147792816162	Hungary	Hungary_MN_LBK.AG	7010.0
I1917.AG	0.5187009572982788	Ukraine	Ukraine_Ozera_EBA_Yamnaya.AG	4955.0
I1926.AG	0.1889071762561798	Ukraine	Ukraine_Eneolithic_Trypillia.AG	5649.0
I1970.AG	0.17831118404865265	Portugal	Portugal_C.AG	4635.0
I1976.AG	0.11920474469661713	Spain	Spain_C.AG	4427.0
I1977.AG	0.10206299275159836	Spain	Spain_EBA.AG	3475.0
I1978.AG	0.7239882946014404	Spain	Spain_C.AG	4825.0
I1979.AG	0.3273760974407196	Italy	Italy_North_BellBeaker_1.AG	4015.0
I1981.AG	0.10335170477628708	Spain	Spain_C.AG	4891.0
I2029.AG	0.11166954785585403	Germany	Germany_EN_LBK.AG	7100.0
I2030.AG	0.20103193819522858	Germany	Germany_EN_LBK.AG	7125.0
I2032.AG	0.09912791103124619	Germany	Germany_EN_LBK.AG	7125.0
I2036.AG	0.24834612011909485	Germany	Germany_EN_LBK.AG	7125.0
I2037.AG	0.07778669148683548	Germany	Germany_EN_LBK.AG	7050.0
I2038.AG	0.15910862386226654	Germany	Germany_EN_LBK.AG	7125.0
I2062.AG	0.5298354625701904	Israel	Israel_MLBA.AG	3170.0
I2105.AG	0.6846545934677124	Ukraine	Ukraine_EBA_Yamnaya.AG	4850.0
I2111.AG	0.053464967757463455	Ukraine	Ukraine_Eneolithic_Trypillia.AG	5622.0
I2163.AG	0.6989196538925171	Bulgaria	Bulgaria_MLBA.AG	3639.0
I2165.AG	0.7258804440498352	Bulgaria	Bulgaria_EBA_o2.AG	4910.0
I2175.AG	0.3614276647567749	Bulgaria	Bulgaria_EBA.AG	5097.0
I2176.AG	0.5315150618553162	Bulgaria	Bulgaria_EBA_contam.AG	5146.0
I2176_enhanced.AG	0.6627091765403748	Bulgaria	Bulgaria_EBA_contam.AG	5146.0
I2181.AG	0.06122157722711563	Bulgaria	Bulgaria_Chalcolithic_oSteppe.AG	6458.0
I2181_enhanced.AG	0.09815306216478348	Bulgaria	Bulgaria_Chalcolithic_oSteppe.AG	6458.0
I2189.AG	0.11583251506090164	Israel	Israel_MLBA_o_brother.I2200.AG	3500.0
I2190.AG	0.25427955389022827	Israel	Israel_MLBA.AG	3351.0
I2195.AG	0.19452349841594696	Israel	Israel_MLBA.AG	3372.0
I2198.AG	0.2488757222890854	Israel	Israel_LBA_I_1d.rel.I36592_1d.rel.I31087_1d.rel.I31118.AG	3420.0
I2199.AG	0.28014466166496277	Spain	Spain_EN.AG	7069.0
I2200.AG	0.5275719165802002	Israel	Israel_MLBA_o.AG	3500.0
I2201.AG	0.4919769763946533	Israel	Israel_IA_o.AG	2889.0
I2215.AG	0.07408924400806427	Bulgaria	Bulgaria_MalakPreslavets_N.AG	7976.0
I2215_enhanced.AG	0.10859496146440506	Bulgaria	Bulgaria_MalakPreslavets_N.AG	7976.0
I2216.AG	0.05480964109301567	Bulgaria	Bulgaria_MalakPreslavets_N_oHighEEF.AG	7839.0
I2216_enhanced.AG	0.08886686712503433	Bulgaria	Bulgaria_MalakPreslavets_N_oHighEEF.AG	7839.0
I2318.AG	0.3579118847846985	Greece	Greece_Peloponnese_N.AG	5935.0
I2352.AG	0.09867130219936371	Hungary	Hungary_LN_Lengyel.AG	6550.0
I2353.AG	0.2304939180612564	Hungary	Hungary_EarlyC_Tiszapolgar.AG	6200.0
I2354.AG	0.30060508847236633	Hungary	Hungary_EarlyC_Tiszapolgar.AG	6200.0
I2355.AG	0.23476232588291168	Hungary	Hungary_MN_ALBK_Szakalhat.AG	7050.0
I2356.AG	0.1386919617652893	Hungary	Hungary_EarlyC_Tiszapolgar_contam.AG	6200.0
I2358.AG	0.31476473808288574	Hungary	Hungary_LN_Tisza.AG	6700.0
I2364.AG	0.6497036218643188	Hungary	Hungary_EBA_BellBeaker.AG	4220.0
I2365.AG	0.7704760432243347	Hungary	Hungary_EBA_BellBeaker.AG	4299.0
I2366.AG	0.6756278872489929	Hungary	Hungary_LateC_Baden.AG	5118.0
I2367.AG	0.7085950970649719	Hungary	Hungary_LateC_Baden.AG	5085.0
I2368.AG	0.06890600174665451	Hungary	Hungary_LateC_Baden_contam.AG	5025.0
I2369.AG	0.6415560841560364	Hungary	Hungary_LateC_Baden.AG	5186.0
I2370.AG	0.7249607443809509	Hungary	Hungary_LateC_Baden.AG	5122.0
I2371.AG	0.4682294428348541	Hungary	Hungary_LateC_Baden.AG	5169.0
I2373.AG	0.2530573606491089	Hungary	Hungary_EN_Koros.AG	7700.0
I2375.AG	0.1043565645813942	Hungary	Hungary_MN_AVK_Tiszadob.AG	7050.0
I2376.AG	0.3289657235145569	Hungary	Hungary_MN_AVK_Tiszadob.AG	7050.0
I2377.AG	0.5506292581558228	Hungary	Hungary_MN_AVK_Tiszadob.AG	7001.0
I2378.AG	0.09012232720851898	Hungary	Hungary_MN_AVK_Tiszadob.AG	7050.0
I2379.AG	0.5238704085350037	Hungary	Hungary_MN_AVK_Tiszadob.AG	6984.0
I2380.AG	0.633116602897644	Hungary	Hungary_MN_AVK_Szatmar.AG	7350.0
I2383.AG	0.051913484930992126	Hungary	Hungary_MN_AVK_contam.AG	7050.0
I2384.AG	0.5781115293502808	Hungary	Hungary_MN_AVK.AG	7114.0
I2387.AG	0.058756884187459946	Hungary	Hungary_LN_Tisza.AG	6700.0
I2395.AG	0.10202406346797943	Hungary	Hungary_EarlyC_Tiszapolgar.AG	6200.0
I2405.AG	0.10186835378408432	Poland	Poland_GlobularAmphora.AG	5132.0
I2413.AG	0.08099671453237534	UnitedKingdom	Scotland_C_EBA_highEEF.AG	3936.0
I2416.AG	0.1173694059252739	UnitedKingdom	England_BellBeaker_highEEF.AG	4239.0
I2418.AG	0.5627588629722595	UnitedKingdom	England_BellBeaker.AG	4237.0
I2419.AG	0.07293029129505157	UnitedKingdom	England_BellBeaker_mediumEEF.AG	4199.0
I2421.AG	0.33786341547966003	UnitedKingdom	England_C_EBA.AG	3790.0
I2423.AG	0.43049344420433044	Bulgaria	Bulgaria_Chalcolithic.AG	6381.0
I2424.AG	0.562176525592804	Bulgaria	Bulgaria_Chalcolithic.AG	6288.0
I2425.AG	0.18695180118083954	Bulgaria	Bulgaria_Chalcolithic.AG	6475.0
I2427.AG	0.5682275891304016	Bulgaria	Bulgaria_Chalcolithic.AG	6326.0
I2430.AG	0.5262913107872009	Bulgaria	Bulgaria_Chalcolithic.AG	6448.0
I2431.AG	0.6261239647865295	Bulgaria	Bulgaria_Ivanovo_Chalcolithic.AG	6624.0
I2433.AG	0.4547729790210724	Poland	Poland_GlobularAmphora.AG	4950.0
I2434.AG	0.09795597940683365	Poland	Poland_GlobularAmphora.AG	5050.0
I2440.AG	0.16163982450962067	Poland	Poland_GlobularAmphora.AG	4950.0
I2441.AG	0.43610164523124695	Poland	Poland_GlobularAmphora.AG	5050.0
I2445.AG	0.7271715998649597	UnitedKingdom	England_BellBeaker.AG	4048.0
I2447.AG	0.773243248462677	UnitedKingdom	England_BellBeaker.AG	3938.0
I2450.AG	0.7706098556518555	UnitedKingdom	England_BellBeaker.AG	4248.0
I2452.AG	0.7733292579650879	UnitedKingdom	England_BellBeaker.AG	4052.0
I2453.AG	0.5201015472412109	UnitedKingdom	England_BellBeaker.AG	4122.0
I2454.AG	0.6988142132759094	UnitedKingdom	England_BellBeaker_lowEEF.AG	4042.0
I2455.AG	0.10635978728532791	UnitedKingdom	England_BellBeaker.AG	3948.0
I2457.AG	0.6102076768875122	UnitedKingdom	England_C_EBA.AG	4056.0
I2459.AG	0.44846728444099426	UnitedKingdom	England_BellBeaker_lowEEF.AG	4231.0
I2463.AG	0.2044122815132141	UnitedKingdom	England_Thanet_Chalcolithic_EBA.AG	3774.0
I2467.AG	0.10842059552669525	Spain	Spain_C.AG	4327.0
I2471.AG	0.17313848435878754	Spain	Spain_EBA.AG	3500.0
I2472.AG	0.12549826502799988	Spain	Spain_MBA.AG	3428.0
I2473.AG	0.1318972259759903	Spain	Spain_C.AG	4811.0
I2478.AG	0.5315661430358887	Italy	Italy_North_BellBeaker_3.AG	4006.0
I2483.AG	0.5947171449661255	Austria	Austria_Gravettian.AG	30246.0
I2484.AG	0.28922078013420105	Austria	Austria_Gravettian_twin.I2483.AG	30200.0
I2495.AG	0.861550509929657	Turkey	Turkey_Mediterranean_Isparta_BA.AG	4355.0
I2499.AG	0.4141116142272949	Turkey	Turkey_Mediterranean_Isparta_BA.AG	4514.0
I2521.AG	0.6792410016059875	Bulgaria	Bulgaria_Dzhulyunitsa_N.AG	7503.0
I2526.AG	0.3221539556980133	Bulgaria	Bulgaria_Chalcolithic.AG	7293.0
I2529.AG	0.6318432688713074	Bulgaria	Bulgaria_N.AG	7610.0
I2597.AG	0.6991475224494934	UnitedKingdom	England_C_EBA.AG	4080.0
I2604.AG	0.6502453684806824	UnitedKingdom	England_C_EBA.AG	4073.0
I2606.AG	0.5746792554855347	UnitedKingdom	England_N.AG	5065.0
I2634.AG	0.4101213812828064	UnitedKingdom	Scotland_N.AG	5567.0
I2636.AG	0.7241959571838379	UnitedKingdom	Scotland_N.AG	5397.0
I2657.AG	0.12556801736354828	UnitedKingdom	Scotland_N.AG	5814.0
I2658.AG	0.08370471000671387	UnitedKingdom	Scotland_N_1d.rel.or_dup.I2657.AG	5800.0
I2683.AG	0.8039095997810364	Turkey	Turkey_Mediterranean_Isparta_BA.AG	4479.0
I2786.AG	0.6737560629844666	Hungary	Hungary_EBA_BellBeaker.AG	4270.0
I2792.AG	0.16362681984901428	Croatia	Croatia_Vucedol.AG	4676.0
I2794.AG	0.837979793548584	Hungary	Hungary_EN_Koros.AG	7564.0
I2796_enhanced.AG	0.060468949377536774	UnitedKingdom	Scotland_N.AG	5571.0
I2824.AG	0.11085041612386703	UnitedKingdom	Scotland_LIA.AG	1908.0
